"C7R4RSCL","C7R4MSCL","C7R2SSCL","C7SDQRDC","C7SDQMTC","C7BMI","P7FSRAW","P7FSSCAL","P7NUMSIB","P7LESS18","P7OVER18","P7HTOTAL","S7FLCH_I","F7SPECS","R7REGION","R7AGE","R7ELIG","R7R6SCHG","P7FSSTAT","P7FSCHST","P7HFAMIL","T7GLVL","S7SCTYP","S7ENRLS","S7MINOR","S7PUPRI","S7RLCH_I","C7SAFE","C7ANGRY","C7LIKRD","C7LONLY","C7SAD","C7LIKMTH","C7WRYWEL","C7ENJRD","C7WRYFIN","C7ENJMTH","C7ASHAME","C7FLGOOD","C7NOCNTR","C7USELES","C7NOGOOD","C7NOPRD","C7DESCWT","C7TRYWT","P7SAFEGO","P7SAFEPL","P7SAFE","P7DRUGS","P7CONEMO","P7EVEMO","P7DEPRES","P7SAD","P7SAFEA","G7EMOPRB","S7DRUGS","S7GANGS","S7CRIME","GENDER","RACE","W8POVRTY","W8SESL","W8PARED","W8INCCAT"
0.736210575804543,1.12863687001754,1.19135546220738,-0.985361589895586,-0.0421345899712965,-0.48775351379553,-0.179963310539355,-0.368323890899042,-0.419342274550932,-0.282373343549117,-0.196997410520052,-0.34862811671163,-0.835745812230975,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","175 TO LESS THAN 181","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","750 AND ABOVE","10% TO LESS THAN 25%","PUBLIC","10% TO LESS THAN 25%","OFTEN","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","AGREE","AGREE","DISAGREE","DISAGREE","AGREE","ABOUT THE RIGHT WEIGHT","I AM NOT TRYING TO DO ANYTHING ABOUT MY WEIGHT","NO","VERY SAFE","STRONGLY AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NO","NO","NO PROBLEM","NO PROBLEM","NO PROBLEM","MALE","WHITE, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",0.220964389643064,"BACHELOR'S DEGREE","$100,001 TO $200,000"
0.738080733317891,0.73454874948344,-0.022663660229548,1.24252906910154,0.150412507230543,0.16650866514256,-0.179963310539355,-0.368323890899042,-0.419342274550932,-0.282373343549117,-0.196997410520052,-0.34862811671163,-0.445706077413001,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","163 TO LESS THAN 169","STUDENT ELIGIBLE","STUDENT MOVED FROM PRIVATE SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","750 AND ABOVE","10% TO LESS THAN 25%","PUBLIC","5% TO LESS THAN 10%","ALWAYS","VERY TRUE","VERY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","VERY TRUE","VERY TRUE","VERY TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","STRONGLY AGREE","STRONGLY DISAGREE","AGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","SLIGHTLY OVERWEIGHT","LOSE WEIGHT","NO","VERY SAFE","STRONGLY AGREE","DISAGREE","YES","YES","NEVER","NEVER","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","FEMALE","WHITE, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",0.022561559820881,"GRADUATE/PROFESSIONAL SCHOOL-NO DEGREE","$50,001 TO $75,000"
0.902342901573629,0.146858386328877,0.835709343916521,0.0273159823758329,-0.427228784374975,0.229138890818684,-0.179963310539355,-0.368323890899042,-1.30501926531453,-1.20237484942223,-0.196997410520052,-1.09659389438386,-0.835745812230975,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PRIVATE SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS NO SIBLING","EIGHTH GRADE","PUBLIC","750 AND ABOVE","10% TO LESS THAN 25%","PUBLIC","10% TO LESS THAN 25%","ALWAYS","MOSTLY TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","VERY TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","NOT AT ALL TRUE","MOSTLY TRUE","AGREE","DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","ABOUT THE RIGHT WEIGHT","LOSE WEIGHT","NO","VERY SAFE","STRONGLY AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","FEMALE","WHITE, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",1.06417641638734,"BACHELOR'S DEGREE","$100,001 TO $200,000"
0.733717032453412,0.76638556271436,0.675969985701136,0.0273159823758329,0.535506701634222,0.890111451079216,-0.179963310539355,-0.368323890899042,-0.419342274550932,-0.282373343549117,-0.196997410520052,-0.34862811671163,-1.11295796092344,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT DID NOT CHANGE SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","OTHER PRIVATE","150 - 299","10% TO LESS THAN 25%","PRIVATE","NOT APPLICABLE","ALWAYS","VERY TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","VERY TRUE","VERY TRUE","A LITTLE BIT TRUE","VERY TRUE","MOSTLY TRUE","VERY TRUE","AGREE","DISAGREE","AGREE","AGREE","AGREE","VERY OVERWEIGHT","LOSE WEIGHT","NO","VERY SAFE","STRONGLY AGREE","STRONGLY DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","MALE","WHITE, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",0.518568634376337,"BACHELOR'S DEGREE","$100,001 TO $200,000"
0.926654949247154,0.318949268658178,0.174448679907928,1.24252906910154,-0.427228784374975,0.220191715722095,0.659247041357226,2.00164549299576,0.46633471621267,0.637628162323997,-1.43461540161131,-0.34862811671163,0.0721052946729294,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","175 TO LESS THAN 181","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","1 PARENT PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","750 AND ABOVE","10% TO LESS THAN 25%","PUBLIC","10% TO LESS THAN 25%","OFTEN","VERY TRUE","VERY TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","VERY TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","VERY TRUE","AGREE","DISAGREE","DISAGREE","AGREE","DISAGREE","SLIGHTLY OVERWEIGHT","LOSE WEIGHT","NO","SOMEWHAT SAFE","AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","FEMALE","WHITE, NON-HISPANIC","BELOW POVERTY THRESHOLD",-0.795850113195622,"SOME COLLEGE","$10,001 TO $15,000"
-0.71097964660797,-0.421041525357815,0.666325345205113,0.432387011284401,0.342959604432382,0.0714449297412987,1.9180625692021,2.60791673073629,-1.30501926531453,-1.20237484942223,-1.43461540161131,-1.84455967205608,0.0721052946729294,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","163 TO LESS THAN 169","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD INSECURE WITHOUT HUNGER","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","1 PARENT NO SIBLING","EIGHTH GRADE","PUBLIC","750 AND ABOVE","10% TO LESS THAN 25%","PUBLIC","10% TO LESS THAN 25%","ALWAYS","MOSTLY TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","VERY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","VERY TRUE","NOT AT ALL TRUE","DISAGREE","DISAGREE","AGREE","AGREE","STRONGLY DISAGREE","SLIGHTLY OVERWEIGHT","LOSE WEIGHT","NO","VERY SAFE","STRONGLY AGREE","AGREE","YES","NO","MOST OF THE TIME","MOST OF THE TIME","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","FEMALE","WHITE, NON-HISPANIC","BELOW POVERTY THRESHOLD",-0.882651351242827,"BACHELOR'S DEGREE","$5,001 TO $10,000"
0.324152537030186,0.1842881532355,0.484885545873675,0.229851496830117,0.535506701634222,0.131838361643277,-0.179963310539355,-0.368323890899042,0.46633471621267,0.637628162323997,-1.43461540161131,-0.34862811671163,-0.132254604700089,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","175 TO LESS THAN 181","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","1 PARENT PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","750 AND ABOVE","25% TO LESS THAN 50%","PUBLIC","5% TO LESS THAN 10%","OFTEN","MOSTLY TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","MOSTLY TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","STRONGLY AGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","ABOUT THE RIGHT WEIGHT","LOSE WEIGHT","NO","VERY SAFE","STRONGLY AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","MALE","BLACK OR AFRICAN AMERICAN, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",0.332565981418041,"SOME COLLEGE","$30,001 TO $35,000"
0.523012619282863,1.11529982663702,1.1606131706263,0.0273159823758329,0.728053798836061,-0.0213820118858147,-0.179963310539355,-0.368323890899042,-0.419342274550932,-0.282373343549117,-0.196997410520052,-0.34862811671163,0.489417922825877,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","175 TO LESS THAN 181","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","750 AND ABOVE","25% TO LESS THAN 50%","PUBLIC","10% TO LESS THAN 25%","OFTEN","A LITTLE BIT TRUE","VERY TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","VERY TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","STRONGLY AGREE","STRONGLY AGREE","DISAGREE","AGREE","AGREE","ABOUT THE RIGHT WEIGHT","I AM NOT TRYING TO DO ANYTHING ABOUT MY WEIGHT","NO","SOMEWHAT SAFE","STRONGLY AGREE","DISAGREE","NO","NOT APPLICABLE","SOME OF THE TIME","SOME OF THE TIME","NOT APPLICABLE","NO","NO PROBLEM","NO PROBLEM","NO PROBLEM","MALE","WHITE, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",-0.200641623729074,"SOME COLLEGE","$50,001 TO $75,000"
-0.00374841364350901,-0.178823608479324,-0.104643104445746,-0.580290560987019,0.150412507230543,0.795047715677956,NA,NA,NA,NA,NA,NA,-0.132254604700089,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","175 TO LESS THAN 181","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL",NA,NA,NA,"EIGHTH GRADE","PUBLIC","750 AND ABOVE","25% TO LESS THAN 50%","PUBLIC","5% TO LESS THAN 10%","ALWAYS","MOSTLY TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","VERY TRUE","VERY TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","STRONGLY AGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY AGREE","STRONGLY DISAGREE","ABOUT THE RIGHT WEIGHT","STAY THE SAME WEIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOT APPLICABLE","NO PROBLEM","NO PROBLEM","SOMEWHAT OF A PROBLEM","MALE","BLACK OR AFRICAN AMERICAN, NON-HISPANIC",NA,NA,NA,NA
0.491219941555946,1.19360117809685,0.758552219948335,0.432387011284401,1.11314799323974,1.55891278954926,-0.179963310539355,-0.368323890899042,-0.419342274550932,-0.282373343549117,-0.196997410520052,-0.34862811671163,0.0721052946729294,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","175 TO LESS THAN 181","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","NOT ASCERTAINED","10% TO LESS THAN 25%","PUBLIC","10% TO LESS THAN 25%","OFTEN","A LITTLE BIT TRUE","MOSTLY TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","VERY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","VERY TRUE","NOT AT ALL TRUE","STRONGLY AGREE","DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","SLIGHTLY OVERWEIGHT","LOSE WEIGHT","NO","VERY SAFE","STRONGLY AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","A MODERATE AMOUNT OF THE TIME","NOT APPLICABLE","NOT APPLICABLE",NA,NA,NA,"MALE","MORE THAN ONE RACE, NON HISPANIC","AT OR ABOVE POVERTY THRESHOLD",-0.399044453551257,"SOME COLLEGE","$40,001 TO $50,000"
-1.0806474484131,0.0328481767857163,-2.5772878116137,-0.985361589895586,-1.19741717318233,0.906887404385321,1.49845739325381,2.41501224600066,0.46633471621267,0.637628162323997,1.0406205805712,1.14730343863282,0.489417922825877,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","175 TO LESS THAN 181","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD INSECURE WITHOUT HUNGER","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","750 AND ABOVE","25% TO LESS THAN 50%","PUBLIC","10% TO LESS THAN 25%","OFTEN","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","AGREE","DISAGREE","DISAGREE","STRONGLY DISAGREE","DISAGREE","ABOUT THE RIGHT WEIGHT","STAY THE SAME WEIGHT","NO","VERY SAFE","AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NO","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","FEMALE","BLACK OR AFRICAN AMERICAN, NON-HISPANIC","BELOW POVERTY THRESHOLD",-0.671848344556758,"HIGH SCHOOL DIPLOMA/EQUIVALENT","$20,001 TO $25,000"
0.673560299107382,1.16477595530669,1.32818879924471,-0.175219532078451,0.342959604432382,-0.185786354285643,-0.179963310539355,-0.368323890899042,0.46633471621267,0.637628162323997,-0.196997410520052,0.399337660960595,-0.445706077413001,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","175 TO LESS THAN 181","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","NOT ASCERTAINED","25% TO LESS THAN 50%","PUBLIC","5% TO LESS THAN 10%","OFTEN","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","STRONGLY AGREE","DISAGREE","DISAGREE","DISAGREE","STRONGLY DISAGREE","ABOUT THE RIGHT WEIGHT","STAY THE SAME WEIGHT","NO","VERY SAFE","STRONGLY AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","FEMALE","WHITE, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",1.20057836189009,"MASTER'S DEGREE (MA, MS)","$50,001 TO $75,000"
0.99990278518662,1.24565867000146,1.32818879924471,0.837458040192968,0.728053798836061,0.0882208830474038,-0.179963310539355,-0.368323890899042,-0.419342274550932,-0.282373343549117,-0.196997410520052,-0.34862811671163,-0.445706077413001,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","NOT ASCERTAINED","25% TO LESS THAN 50%","PUBLIC","5% TO LESS THAN 10%","ALWAYS","MOSTLY TRUE","MOSTLY TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","MOSTLY TRUE","MOSTLY TRUE","NOT AT ALL TRUE","STRONGLY AGREE","STRONGLY DISAGREE","DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","ABOUT THE RIGHT WEIGHT","STAY THE SAME WEIGHT","NO","VERY SAFE","STRONGLY AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","MALE","WHITE, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",1.33698030739284,"MASTER'S DEGREE (MA, MS)","$75,001 TO $100,000"
0.829095065634164,1.09809073840409,1.01051845290694,0.229851496830117,0.535506701634222,-0.489990307569678,1.07885221730552,2.22210776126504,0.46633471621267,-0.282373343549117,1.0406205805712,0.399337660960595,-0.445706077413001,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","163 TO LESS THAN 169","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD INSECURE WITHOUT HUNGER","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","SEVENTH GRADE","PUBLIC","NOT ASCERTAINED","25% TO LESS THAN 50%","PUBLIC","5% TO LESS THAN 10%","ALWAYS","A LITTLE BIT TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","MOSTLY TRUE","VERY TRUE","A LITTLE BIT TRUE","VERY TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","AGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","ABOUT THE RIGHT WEIGHT","STAY THE SAME WEIGHT","NO","VERY SAFE","STRONGLY AGREE","STRONGLY DISAGREE","YES","NO","SOME OF THE TIME","SOME OF THE TIME","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","MALE","WHITE, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",0.146563328459745,"BACHELOR'S DEGREE","$75,001 TO $100,000"
0.949096839407331,0.987952573713335,0.73142666855327,-0.580290560987019,-0.427228784374975,-0.00796124924093074,-0.179963310539355,-0.368323890899042,-1.30501926531453,-1.20237484942223,-0.196997410520052,-1.09659389438386,-0.445706077413001,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS NO SIBLING","EIGHTH GRADE","PUBLIC","NOT ASCERTAINED","25% TO LESS THAN 50%","PUBLIC","5% TO LESS THAN 10%","ALWAYS","MOSTLY TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","STRONGLY AGREE","DISAGREE","DISAGREE","AGREE","DISAGREE","ABOUT THE RIGHT WEIGHT","I AM NOT TRYING TO DO ANYTHING ABOUT MY WEIGHT","NO","VERY SAFE","STRONGLY AGREE","AGREE","NO","NOT APPLICABLE","NEVER","SOME OF THE TIME","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","FEMALE","WHITE, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",0.0721622672764267,"BACHELOR'S DEGREE","$100,001 TO $200,000"
-0.0265019967225768,-0.318647450371881,0.978570581263865,-0.175219532078451,-0.427228784374975,0.0211170698229841,-0.179963310539355,-0.368323890899042,1.35201170697627,0.637628162323997,1.0406205805712,1.14730343863282,-0.445706077413001,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","175 TO LESS THAN 181","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","NOT ASCERTAINED","25% TO LESS THAN 50%","PUBLIC","5% TO LESS THAN 10%","OFTEN","A LITTLE BIT TRUE","VERY TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","STRONGLY AGREE","DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","ABOUT THE RIGHT WEIGHT","I AM NOT TRYING TO DO ANYTHING ABOUT MY WEIGHT","NO","SOMEWHAT SAFE","AGREE","DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","FEMALE","WHITE, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",1.79578685135664,"DOCTORATE OR PROFESSIONAL DEGREE","$100,001 TO $200,000"
0.616520494950267,0.96213894136394,0.87669906602462,-0.175219532078451,0.150412507230543,-0.559330914568244,-0.179963310539355,-0.368323890899042,0.46633471621267,-0.282373343549117,1.0406205805712,0.399337660960595,-0.445706077413001,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS PLUS SIBLINGS","EIGHTH GRADE","PUBLIC","NOT ASCERTAINED","25% TO LESS THAN 50%","PUBLIC","5% TO LESS THAN 10%","OFTEN","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","NOT AT ALL TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","AGREE","DISAGREE","DISAGREE","DISAGREE","STRONGLY DISAGREE","VERY UNDERWEIGHT","GAIN WEIGHT","NO","VERY SAFE","STRONGLY AGREE","NEITHER AGREE NOR DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","MALE","WHITE, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",0.0349617366847674,"BACHELOR'S DEGREE","$75,001 TO $100,000"
1.05631920350595,0.923418492839847,1.19256104226938,0.837458040192968,0.728053798836061,-0.0683546811429086,-0.179963310539355,-0.368323890899042,-1.30501926531453,-1.20237484942223,-0.196997410520052,-1.09659389438386,-0.445706077413001,"STUDENT DID NOT GET SPECIAL EDUCATION SERVICES","SOUTH","169 TO LESS THAN 175","STUDENT ELIGIBLE","STUDENT MOVED FROM PUBLIC SCHOOL TO PUBLIC SCHOOL","FOOD SECURE","FOOD SECURE OR FOOD INSECURE WITHOUT HUNGER AMONG CHILDREN","2 PARENTS NO SIBLING","EIGHTH GRADE","PUBLIC","NOT ASCERTAINED","25% TO LESS THAN 50%","PUBLIC","5% TO LESS THAN 10%","ALWAYS","A LITTLE BIT TRUE","MOSTLY TRUE","NOT AT ALL TRUE","NOT AT ALL TRUE","MOSTLY TRUE","A LITTLE BIT TRUE","MOSTLY TRUE","NOT AT ALL TRUE","MOSTLY TRUE","NOT AT ALL TRUE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","STRONGLY DISAGREE","ABOUT THE RIGHT WEIGHT","I AM NOT TRYING TO DO ANYTHING ABOUT MY WEIGHT","NO","VERY SAFE","STRONGLY AGREE","NEITHER AGREE NOR DISAGREE","NO","NOT APPLICABLE","NEVER","NEVER","NOT APPLICABLE","NOT APPLICABLE","NO PROBLEM","NO PROBLEM","NO PROBLEM","MALE","WHITE, NON-HISPANIC","AT OR ABOVE POVERTY THRESHOLD",0.816172879109611,"BACHELOR'S DEGREE","$100,001 TO $200,000"
